WeatherCondition,PopulationDensity,UrbanActivities,EnergyConsumption,EnergyDistribution,EnergyStorageHealth,DemandResponse
0,704,0.4115116028992104,50,0.510940376950727,0.5124876354368074,0.8792739609170876
7,829,0.1838457268892978,140,0.7250981246833043,0.6918344644876689,0.34536574138596565
5,377,0.9414111814185012,56,0.23374584169443213,0.7505244644367853,0.4926482311047181
7,452,0.532351126517139,169,0.5037492608766879,0.9750162426462397,0.18459940674884256
8,402,0.8523554603874851,180,0.21108613632695583,0.4376515081074408,0.30761047762539573
4,640,0.34209500575942575,143,0.8160946146205971,0.08313982792246988,0.09493639270873322
2,569,0.3352883170794706,178,0.7752750098410391,0.6881663365170705,0.19763774502338627
4,912,0.9855404806740391,147,0.14820232419639945,0.498274480398036,0.34621132735949434
4,176,0.5218330484948498,92,0.07450690073606625,0.8410217736796043,0.4242718226711705
4,620,0.1406954238607463,102,0.8241967365547196,0.1465443366006517,0.7068775087408402
2,123,0.2196746779947074,151,0.10964790473926378,0.644913996165072,0.4584489212639796
9,114,0.4819442793927208,188,0.5484839806853354,0.45925838581442646,0.049049142259941614
3,775,0.04247091048841134,50,0.5344872979314069,0.4193030287665561,0.7557453786333966
8,624,0.4625339853783005,63,0.20294406813215604,0.5648659417895788,0.5327968297407499
9,446,0.4189408420801276,171,0.5913564658847827,0.6841827350298597,0.9394084591620693
8,271,0.779336265319487,70,0.5027552074646032,0.850927445934777,0.6352400644989808
1,968,0.35494196448924176,83,0.5091892223731389,0.2351115878383494,0.5339318040029997
7,426,0.9825487615395994,154,0.3596999764246691,0.29309472662928215,0.29442886186038286
7,811,0.18076991930090314,63,0.8384285569251673,0.5485815211033868,0.23646039364969662
6,584,0.5909866849681349,171,0.0843705628682494,0.3465571424160546,0.23003378112303074
7,588,0.08969929700825463,131,0.43862304784866935,0.5683445218969844,0.4071228261699875
2,561,0.733863983993982,197,0.25981635816451965,0.20015079814680414,0.17137141680790147
5,477,0.9947536880619715,109,0.8484332519621813,0.30764780770682565,0.8442098052332594
0,687,0.8191386377516322,186,0.22508048405255354,0.32484199045902984,0.8051973996312666
6,263,0.5557035407203013,164,0.7670248235658,0.9923205904731394,0.7288476438317051
0,471,0.48474135739969204,82,0.6115153223922026,0.8543483303733359,0.048750768851068105
8,672,0.8350299612668469,98,0.8747902553800294,0.8377006346864343,0.07190587050653074
0,523,0.9359740847107243,53,0.593793942921077,0.5135699040190365,0.6364252822263627
0,856,0.989206525798093,172,0.556484366403514,0.4668480381102835,0.7489682772311411
6,576,0.3965392275644841,65,0.801129939581513,0.07012554507734625,0.02671594086547391
1,481,0.9909174747945123,75,0.5624864664982302,0.19732657693557387,0.29050021974846796
4,254,0.1559262521738315,119,0.8445420589800381,0.8953467881210334,0.13628318911400128
7,356,0.2535497759319092,86,0.04931802980911759,0.5256414214032052,0.23127898424751037
7,855,0.0890161247338962,199,0.4951498536605241,0.98743825930861,0.5183770032056968
2,773,0.27173851648448166,56,0.8126915133777428,0.591787997704907,0.10924470223779481
6,167,0.7679375516180111,79,0.8483651469155347,0.37748708716760493,0.229834131159538
2,443,0.8529243581784497,123,0.8340553774093672,0.27410990874379626,0.5649083948598372
5,376,0.7788926451025717,170,0.6043813196115637,0.9183596649274144,0.5081090741088234
5,772,0.6310657781676963,55,0.9939713421401016,0.37073229038663547,0.857591015118983
2,490,0.5139665125226456,73,0.1813863078056812,0.14614160009305,0.15057972330891456
6,548,0.7087042892136465,170,0.1744575793875347,0.2782587073848818,0.36988473568906743
2,358,0.3908335492672218,192,0.032822674524508266,0.6456231637301925,0.9243597067711217
7,406,0.8413083514997018,134,0.9893371762556226,0.13301044277314933,0.7957982550070254
9,946,0.6771900939767854,182,0.3480205075556708,0.09156635307816796,0.597357331275994
3,194,0.6978046984944085,138,0.76205417953877,0.4576266024613924,0.7689925302422358
0,563,0.5359359931290713,85,0.059710312775479446,0.08365171150057682,0.4483807813051476
3,345,0.8852289842111726,137,0.29868810632995646,0.3929381146830072,0.9106871766880665
6,832,0.25201473367905247,94,0.6238473413949016,0.3227252430705603,0.5996564391433636
3,734,0.3811476533610507,59,0.524780096099265,0.39147718358956585,0.6956357619802491
5,286,0.7776425696776891,103,0.20774823969588585,0.4877883076603442,0.6519860811843694
8,873,0.4927488961293377,119,0.46159291279217785,0.18532898375345375,0.672764532999532
0,884,0.8892140134241908,134,0.108781991871846,0.4424244349158526,0.6410630408832502
4,472,0.3463993197628523,81,0.5427034722495039,0.3615191264181049,0.07376439521825451
6,671,0.36933016881964476,92,0.09694144305507013,0.7954735320492737,0.6038491695704662
0,505,0.8887357893866253,167,0.6359354575595126,0.694689146283433,0.7833994263517905
3,507,0.46437032018204105,170,0.15535757808021178,0.8725417820294018,0.0003958463804611956
5,224,0.5161245842024867,64,0.5470858922679588,0.6690096687446866,0.8916757780461635
1,436,0.3327637153356794,115,0.1291206798232194,0.12108495120075202,0.952233716273373
9,440,0.2766699421790819,192,0.4007104336715338,0.5070770166355233,0.12819032269371644
4,662,0.655948710838392,164,0.35183154478645906,0.7424695985083369,0.5350522040897415
9,277,0.11984066154120387,130,0.7564106998330192,0.8416784766181701,0.11059648986012238
0,750,0.8792726411829093,69,0.6411616446142615,0.1812757020731649,0.28300785722359356
5,938,0.7792031367651079,55,0.9370888204029905,0.22350264853514223,0.6214925483124882
5,269,0.19074826370580278,128,0.9219106519518643,0.8622406959603631,0.3028525915512469
3,138,0.6940199458245654,174,0.7249960285613629,0.48540427681074816,0.36555015290709736
7,168,0.6026329212856348,194,0.7705857405897918,0.45242301286282194,0.7461348872694423
3,335,0.1845350507366441,169,0.6249124165770845,0.49411519701209206,0.5749831581460867
7,659,0.27320350605023247,75,0.6916632307447195,0.17333281551354274,0.5180447814872243
7,480,0.4089865037338344,71,0.6172223686334285,0.6276364515238019,0.3241735083162164
4,156,0.6992427352454739,113,0.3117650313013912,0.8079736860202259,0.7041510290339094
3,376,0.638723408817006,107,0.3506895825380376,0.8370611998463762,0.4239666181520101
1,949,0.5322348476766979,86,0.5747338279696221,0.03037838597005127,0.8988137752000585
2,198,0.7684105431140342,127,0.7201769273948162,0.7151891578841447,0.6015987154373696
2,626,0.757937739606166,170,0.4061190459657762,0.091224661953627,0.5383126005783078
3,424,0.6178591540622559,77,0.14266780082675456,0.9668692157165579,0.8031344925557866
3,560,0.7869900833848252,98,0.4594171683526067,0.4822408713920504,0.48544117908723217
9,278,0.3342633747792092,116,0.9631878205350558,0.7754151448446469,0.2792883299979554
4,943,0.8812495283226056,152,0.2140868679173742,0.6218576963643959,0.15509701036741752
3,673,0.6149100858019407,175,0.649069086960794,0.951936494675147,0.5618184647450789
9,218,0.8223635138124306,142,0.9825417981636639,0.9736579601810812,0.4248566008764517
7,568,0.546279104790284,136,0.37623771946062967,0.2788796909953867,0.3973760038220776
5,648,0.21843824498868036,136,0.8878836088416026,0.4828690387676149,0.34940718976595186
5,745,0.5424101286783086,104,0.8640087171760213,0.5042404301232594,0.6716122158875801
7,554,0.3711116637765881,188,0.3390449590252036,0.1776977030064284,0.5189964368875862
6,125,0.6974990360370945,62,0.09851732511577393,0.9039376855646393,0.5372386573827483
9,589,0.4757937917347358,177,0.17853915456678504,0.34960651450000435,0.3081248012599308
9,107,0.8361128049276877,113,0.36574917810145546,0.08745679008466078,0.6136509783724244
7,615,0.6780725123219167,100,0.959134308945273,0.154532867495906,0.4035160744802285
1,632,0.684544433031324,125,0.27445014504809706,0.5133039056209374,0.7694799397695589
8,248,0.21715533349106497,71,0.9268647459271657,0.8816853172285465,0.5295305547259427
0,587,0.9842497664912904,109,0.1813646856171145,0.6282186666065934,0.28945250078494555
7,124,0.8416752092714888,179,0.9698124256912016,0.21483149900602627,0.1477296668168201
3,754,0.7890048845606946,105,0.29360453539799714,0.29680292128510466,0.6999359987601517
3,856,0.33021522516002744,146,0.6330922634412056,0.976025085680905,0.3711057013203829
4,654,0.5356316528472319,52,0.069691224470533,0.05284887758839574,0.06551118451403692
7,524,0.13710318807432864,104,0.2996641711873148,0.9943383284644041,0.9149187020751459
4,392,0.538475976662706,133,0.2107104063783839,0.9058576921967637,0.3866452310005817
7,284,0.14588924648328727,77,0.003416668683892232,0.6784832717871814,0.74594325915415
9,653,0.5530378439896012,173,0.1567697877173242,0.9432023529011201,0.4589151880072284
0,530,0.6487218801549056,57,0.5931036498371909,0.1524678473552853,0.8909260891772126
9,703,0.39019596724990235,52,0.3899201732046589,0.9425893605297642,0.02907224700634814
8,416,0.49854487833129324,143,0.7225709813714349,0.21257508358063648,0.2594068210403001
5,497,0.8756533876745859,138,0.6710746003070072,0.5462129265354981,0.5457759594936377
2,423,0.10856314470280937,143,0.7992995090079187,0.4887617146822252,0.3232291240730566
7,664,0.7917328929996529,138,0.8670250230326292,0.512458098726669,0.7426885536545706
8,695,0.1707545509961964,108,0.8198255031236618,0.267379761288866,0.6884181450849478
5,645,0.03670798280462839,77,0.44806083971838473,0.7806386939808472,0.02552430257967253
6,175,0.18557460274504778,111,0.3087277303655077,0.7425833008237555,0.6005130003285346
0,964,0.7650431899704897,100,0.5023024629684717,0.9539651323276708,0.835886391510522
4,808,0.40512607333686,56,0.535128506638042,0.5069910279067856,0.3156220076733215
4,585,0.8725205168461819,72,0.313174516941889,0.5480920663562591,0.13935894571739993
9,897,0.5247075411822658,95,0.5400065451397683,0.9033729091938146,0.7382970866833821
3,187,0.022250351926330958,127,0.10577965216463159,0.9194396230406275,0.9004274614130684
5,846,0.7167136096019268,155,0.231041795015288,0.6495366860734041,0.6569042218986958
6,331,0.1102329087212327,77,0.7460480868905556,0.8203950879420457,0.8460436542514372
8,106,0.7893796334619244,73,0.18283222832374002,0.5051397079931971,0.9986650042361246
0,903,0.16810254980518002,56,0.13903784824340015,0.3881955301182767,0.4993860874191258
5,649,0.34544638580551346,161,0.28734319132076347,0.8640683294461646,0.9352887087793383
6,151,0.7612714296253603,128,0.3710491167612531,0.7772719548861314,0.344362186081539
2,754,0.9542313574764216,52,0.3285486844482154,0.24241159399302747,0.745648446556841
7,495,0.37143395064673235,51,0.37460538486440476,0.04764512387252773,0.9014661423389329
4,320,0.8294002201989358,56,0.13991234289760834,0.5655998303620058,0.5208752635870884
8,527,0.19079226547583872,170,0.16539515797428694,0.841616521376972,0.6264673303670226
4,851,0.8071797702024911,70,0.2358349795975745,0.24720146485766825,0.970493837534512
8,242,0.657494059256251,186,0.40199201745331237,0.7673953844389302,0.25117997303807893
9,960,0.19274350721236844,189,0.3358991016184366,0.41400723406310025,0.35597788560793164
3,462,0.3025039603514116,73,0.7913349314266095,0.3357085433877268,0.7722766913022505
8,481,0.131770888597036,82,0.525517913263076,0.1728163011361915,0.34097032978224795
4,660,0.3829670110643133,92,0.5757010270461355,0.9342935968524299,0.5007754149537621
9,376,0.2036486411232774,131,0.5605929344039001,0.2256980330646351,0.05045771193347026
8,370,0.6439979536304735,167,0.39877505856229656,0.27918863912290026,0.5654840405595012
2,113,0.9945051042205587,54,0.9804832987864336,0.3314878370890796,0.6267848124766606
3,397,0.01200916308426414,172,0.03732877714549432,0.28466191288622855,0.08260449993125518
8,563,0.5409198132872987,120,0.21583777810977756,0.16290561061188502,0.2439021691261236
9,626,0.5736665975490097,138,0.2846546986550732,0.3544500635131026,0.433186755961537
5,333,0.9142087896808119,191,0.8812980666715099,0.4717727973448874,0.7812410621239746
1,674,0.5060053347669375,165,0.9188691358041549,0.5517725133044562,0.021656987193986565
6,807,0.5437014196449175,84,0.8461038198143962,0.15649960197523816,0.33134950209501046
1,126,0.4716528013283886,157,0.4169509810736891,0.779413766196322,0.004892591196473894
1,570,0.2689043045614814,128,0.9146238897401768,0.3115294023350209,0.521282389562455
0,192,0.056029133248913676,60,0.09850809622189383,0.9179486663760714,0.4987757094805789
2,716,0.4086576822098361,124,0.652434700282305,0.3295524349955016,0.7553717636340889
5,408,0.05259147124067853,93,0.9372237775815246,0.8628788782275656,0.0039195868602608375
7,151,0.5504924694659178,194,0.7548998400721014,0.3525325759777842,0.7587136188135917
8,418,0.30729364324229314,174,0.27786716860223626,0.5058327874811136,0.8912270661034554
6,280,0.5336024015254278,134,0.7175058177679843,0.3723546909570087,0.31742011851617025
3,668,0.13429696439518668,57,0.2947633695626637,0.387095314561826,0.33369033587389585
5,219,0.9326299657393596,128,0.11158211421007203,0.6185822036907019,0.0010691616386443448
4,919,0.8945212435499349,167,0.7172215338337589,0.6929285947609947,0.4291128770019734
7,974,0.1899965092022845,171,0.1792266437139466,0.8704735214963863,0.6130140621902068
0,142,0.3434442832940099,123,0.11106493881569146,0.5690525422217907,0.12269486283958564
0,746,0.6134927718519796,77,0.551760054648486,0.21684415248901356,0.6571649009881114
5,984,0.09568620730590627,189,0.620625258930853,0.9895800967464424,0.36574267042342934
9,359,0.3545678211161508,169,0.051056284456425405,0.6837734384569449,0.6729978896534471
1,296,0.2511122868190061,157,0.004468887999136695,0.37475220741415594,0.2510972793570594
4,744,0.9155167287166966,176,0.8820703303931517,0.9682044748944163,0.7746463844002018
0,354,0.8525106362892052,112,0.11525256096304293,0.958473500816468,0.5488528619864294
6,831,0.5798327412668638,150,0.5838980527996553,0.07953922139734726,0.5331949402208815
0,435,0.5203463368715742,142,0.9535462474208913,0.019825662874429106,0.48815868186674805
3,652,0.9307257945453972,112,0.51191011591042,0.04445659843011873,0.841974856976019
8,601,0.9324277829788153,59,0.13979800917771035,0.6853144228909414,0.5542547011049792
0,999,0.9693301253516604,129,0.3934845032221149,0.7108790854949284,0.1595992463331658
3,354,0.12537888410818765,86,0.6240421478444828,0.7240277754922174,0.6258060908681444
5,613,0.16055781076317022,60,0.7628396370692055,0.6302393878335505,0.5140866376157119
5,806,0.6767366986798866,164,0.6069379945705304,0.28549131542405237,0.06893281707194854
7,341,0.5414344766098449,139,0.03431573450169789,0.16712890639149047,0.5810809760294459
0,248,0.018465904893235963,68,0.1431028652649431,0.9278583165276598,0.07938470593993507
6,809,0.06197503598951937,101,0.37180168879499353,0.9131401686959603,0.7248318567074157
0,398,0.8880803822588051,167,0.7057136853259788,0.24248610108337976,0.6547807631561241
6,856,0.8688707955393863,67,0.5843279749472046,0.16793713585755965,0.4932564277565086
2,949,0.35727092199604515,143,0.04469498359705104,0.3753409920986305,0.748784297184555
7,719,0.8910506169305347,81,0.7968859076038882,0.04840662353198799,0.2807425989817709
2,552,0.5936750743979018,189,0.6051244313557643,0.162139118924303,0.4464261580689778
0,492,0.8059056470189019,107,0.8871500355009214,0.3802989978534731,0.015288362540394007
7,311,0.4274310711602143,70,0.4176530987650784,0.23874395730564557,0.9882933154053879
2,767,0.11339832734490873,198,0.4902017808375475,0.7368202645905398,0.05625460901223289
1,637,0.43372706264601624,78,0.40555076963541015,0.9049596318319478,0.10445527295105117
0,693,0.4572997979968979,96,0.7224545295090177,0.9091401620983379,0.4948855918330938
2,694,0.550944193840603,189,0.7521308558615672,0.6042777901792495,0.3759032733381219
1,230,0.105582712904428,107,0.7232423940479092,0.7034897366927644,0.5323486754656717
